Model:	LI-7810
SN:	TG10-01146
Software Version:	2.0.25
Timestamp:	2022-12-15 12:00:00
Timezone:	America/Toronto
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1671131395	120109081	23353	0	2022-12-15	14:09:55	6425.13	471.479	2069.44	39.6711	55.0003	25.3759	43.6429	0.00162475	12.2556	54.4982	-137.25	0.15173	23.9373	 30
DATA	1671131396	120109081	23357	0	2022-12-15	14:09:56	6429.18	470.546	2069.39	39.6711	55.0003	25.3755	43.6429	0.00162761	12.2557	54.4982	-90.5	0.15173	23.9385	197
DATA	1671131397	120109081	23361	0	2022-12-15	14:09:57	6426.25	470.201	2069.52	39.6719	55.0003	25.3763	43.6427	0.00163733	12.2567	54.4982	36.75	0.15173	23.9385	188
DATA	1671131398	120109081	23365	0	2022-12-15	14:09:58	6418.36	480.983	2069.43	39.6723	55.0003	25.3763	43.6425	0.00164426	12.2566	54.4982	-114.5	0.15173	23.9373	239
DATA	1671131399	120109081	23369	0	2022-12-15	14:09:59	6411.14	521.386	2069.36	39.6719	55.0003	25.3759	43.6425	0.00164407	12.256	54.4982	8.25	0.15173	23.9373	 95
DATA	1671131400	120109081	23373	0	2022-12-15	14:10:00	6407.87	529.824	2069.24	39.6719	55.0003	25.3767	43.6425	0.00162388	12.2556	54.4982	-86.25	0.15173	23.9381	224
DATA	1671131401	119749069	23377	0	2022-12-15	14:10:01	6407.44	501.036	2068.97	39.6715	55.0003	25.3763	43.6425	0.00161743	12.256	54.4982	-74.5	0.15173	23.9381	121
DATA	1671131402	119749069	23381	0	2022-12-15	14:10:02	6405.33	488.079	2069.15	39.6723	55.0003	25.3767	43.6425	0.00162963	12.2565	54.4982	-208.5	0.15173	23.9377	239
DATA	1671131403	119749069	23385	0	2022-12-15	14:10:03	6402.39	491.834	2069.1	39.6719	55.0003	25.3771	43.6425	0.00163313	12.2564	54.4982	-147.75	0.15173	23.9381	229
DATA	1671131404	119749069	23389	0	2022-12-15	14:10:04	6397.92	493.066	2068.9	39.6719	55.0003	25.3775	43.6427	0.00163619	12.2565	54.4982	-157.25	0.15173	23.9381	  9
DATA	1671131405	119749069	23393	0	2022-12-15	14:10:05	6394.28	494.512	2068.79	39.6719	55.0003	25.3763	43.6429	0.00163533	12.2563	54.4982	-219.75	0.15173	23.9385	 54
DATA	1671131406	119749069	23397	0	2022-12-15	14:10:06	6391.7	493.683	2069.13	39.6719	55.0003	25.3767	43.6425	0.00162769	12.2565	54.4982	-229	0.15173	23.9377	119
DATA	1671131407	119749069	23401	0	2022-12-15	14:10:07	6390.94	495.194	2068.93	39.6727	55.0003	25.3771	43.6425	0.00163824	12.2568	54.4982	-114	0.15173	23.9381	144
DATA	1671131408	119384050	23405	0	2022-12-15	14:10:08	6391.17	491.286	2069.14	39.6727	55.0003	25.3775	43.6425	0.00163574	12.2562	54.4982	-198.25	0.15173	23.9373	 29
DATA	1671131409	119384050	23409	0	2022-12-15	14:10:09	6391.72	482.59	2068.95	39.6719	55.0003	25.3771	43.6425	0.00162409	12.2568	54.4982	-226.25	0.15173	23.9377	245
DATA	1671131410	119384050	23413	0	2022-12-15	14:10:10	6387.07	477.854	2069.32	39.6715	55.0003	25.3738	43.6425	0.00162885	12.2564	54.4982	-153.75	0.15173	23.9373	 21
DATA	1671131411	119384050	23417	0	2022-12-15	14:10:11	6383.47	475.482	2069.66	39.6723	55.0003	25.3742	43.6429	0.00164131	12.2563	54.4982	-102.75	0.15173	23.9381	  5
DATA	1671131412	119384050	23421	0	2022-12-15	14:10:12	6379.56	474.523	2069.77	39.6715	55.0003	25.3738	43.6429	0.00162257	12.2567	54.4982	-106.25	0.15173	23.9377	 25
DATA	1671131413	119384050	23425	0	2022-12-15	14:10:13	6377.86	473.304	2069.56	39.6719	55.0003	25.3751	43.6429	0.00162948	12.2557	54.4982	84.25	0.15173	23.9385	197
DATA	1671131414	119384050	23429	0	2022-12-15	14:10:14	6376.46	475.729	2069.93	39.6715	55.0003	25.3763	43.6427	0.0016259	12.257	54.4982	-106	0.15173	23.9377	 41
DATA	1671131415	119384050	23433	0	2022-12-15	14:10:15	6376.13	472.639	2070.25	39.6715	55.0003	25.3751	43.6425	0.00163291	12.2567	54.4982	-79.75	0.15173	23.9381	222
DATA	1671131416	119018077	23437	0	2022-12-15	14:10:16	6377.65	472.45	2070.87	39.6723	55.0003	25.3747	43.6425	0.00162813	12.2551	54.4982	-95.25	0.15173	23.9373	180
DATA	1671131417	119018077	23441	0	2022-12-15	14:10:17	6379.75	472.288	2071.29	39.6719	55.0003	25.3759	43.6425	0.0016152	12.2563	54.4982	-184.75	0.15173	23.9377	247
DATA	1671131418	119018077	23445	0	2022-12-15	14:10:18	6381.37	470.321	2071.45	39.6719	55.0003	25.3763	43.6425	0.00163422	12.2572	54.4982	-93.5	0.15173	23.9373	166
DATA	1671131419	119018077	23449	0	2022-12-15	14:10:19	6382.9	469.305	2071.74	39.6723	55.0003	25.3755	43.6425	0.00162467	12.2562	54.4982	-109.25	0.15173	23.9385	238
DATA	1671131420	119018077	23453	0	2022-12-15	14:10:20	6385.63	470.167	2071.7	39.6719	55.0003	25.3759	43.6427	0.00162784	12.256	54.4982	-168.75	0.15173	23.9377	188
DATA	1671131421	119018077	23457	0	2022-12-15	14:10:21	6387.3	469.782	2071.51	39.6715	55.0003	25.3755	43.6429	0.001629	12.2564	54.4982	-172.5	0.15173	23.9381	 75
DATA	1671131422	119018077	23461	0	2022-12-15	14:10:22	6387.75	468.568	2071.52	39.6719	55.0003	25.3738	43.6429	0.0016272	12.2564	54.4982	-58	0.15173	23.9385	 44
DATA	1671131423	118655920	23465	0	2022-12-15	14:10:23	6389.28	469.128	2071.55	39.6715	55.0003	25.3738	43.6425	0.00163	12.257	54.4982	-33.75	0.15173	23.9377	 34
DATA	1671131424	118655920	23469	0	2022-12-15	14:10:24	6391.44	467.931	2071.5	39.6719	55.0003	25.3747	43.6425	0.0016336	12.2565	54.4982	-7.5	0.15173	23.9373	 33
DATA	1671131425	118655920	23473	0	2022-12-15	14:10:25	6390.92	468.941	2071.24	39.6719	55.0003	25.3742	43.6425	0.00163564	12.2557	54.4982	-149.25	0.15173	23.9381	 29
DATA	1671131426	118655920	23477	0	2022-12-15	14:10:26	6389.31	467.418	2071	39.6715	55.0003	25.3738	43.6425	0.00163204	12.2567	54.4982	-16	0.15173	23.9377	192
DATA	1671131427	118655920	23481	0	2022-12-15	14:10:27	6387.52	468.338	2071.15	39.6715	55.0003	25.3742	43.6425	0.00162412	12.2562	54.4982	-98.5	0.15173	23.9381	178
DATA	1671131428	118655920	23485	0	2022-12-15	14:10:28	6383.87	469.77	2070.89	39.6715	55.0003	25.3738	43.6427	0.00162564	12.257	54.4982	-109.25	0.15173	23.9373	209
DATA	1671131429	118655920	23489	0	2022-12-15	14:10:29	6382.16	470.861	2070.84	39.6711	55.0003	25.3742	43.6429	0.00163601	12.2561	54.4982	-101	0.15173	23.9381	118
DATA	1671131430	118655920	23493	0	2022-12-15	14:10:30	6380.34	469.912	2070.67	39.6719	55.0003	25.3755	43.6429	0.00162552	12.2567	54.4982	-16	0.15173	23.9377	 85
DATA	1671131431	118294954	23497	0	2022-12-15	14:10:31	6378.91	469.253	2070.19	39.6711	55.0003	25.3755	43.6427	0.00162458	12.2568	54.4982	-12.5	0.15173	23.9381	188
DATA	1671131432	118294954	23501	0	2022-12-15	14:10:32	6374.74	468.618	2070.28	39.6711	55.0003	25.3742	43.6425	0.00162711	12.2564	54.4982	-40.75	0.15173	23.9373	216
DATA	1671131433	118294954	23505	0	2022-12-15	14:10:33	6371.92	469.764	2070.24	39.6715	55.0003	25.3742	43.6425	0.00162961	12.2563	54.4982	-126.25	0.15173	23.9369	 25
DATA	1671131434	118294954	23509	0	2022-12-15	14:10:34	6370.08	470.358	2069.93	39.6727	55.0003	25.3751	43.6425	0.00163757	12.2565	54.4982	-211.25	0.15173	23.9377	 35
DATA	1671131435	118294954	23513	0	2022-12-15	14:10:35	6367.15	469.163	2069.99	39.6719	55.0003	25.3759	43.6425	0.00163077	12.2563	54.4982	-192.25	0.15173	23.9385	 53
DATA	1671131436	118294954	23517	0	2022-12-15	14:10:36	6365.68	468.093	2069.72	39.6711	55.0003	25.3755	43.6425	0.00162455	12.2566	54.4982	-197.25	0.15173	23.9377	 53
DATA	1671131437	118294954	23521	0	2022-12-15	14:10:37	6364.74	468.638	2069.4	39.6711	55.0003	25.3747	43.6429	0.00163341	12.2572	54.4982	-219.75	0.15173	23.9381	246
DATA	1671131438	117929935	23525	0	2022-12-15	14:10:38	6363.95	467.953	2069.73	39.6723	55.0003	25.3747	43.6429	0.0016243	12.257	54.4982	-123	0.15173	23.9389	 61
DATA	1671131439	117929935	23529	0	2022-12-15	14:10:39	6363.09	466.739	2070.25	39.6723	55.0003	25.3751	43.6429	0.00163176	12.2569	54.4982	-206.75	0.15173	23.9385	 55
DATA	1671131440	117929935	23533	0	2022-12-15	14:10:40	6361.51	466.903	2070.73	39.6711	55.0003	25.3751	43.6425	0.00163133	12.2564	54.4982	-69	0.15173	23.9377	 68
DATA	1671131441	117929935	23537	0	2022-12-15	14:10:41	6361.11	467.258	2070.63	39.6723	55.0003	25.3779	43.6425	0.00162452	12.2566	54.4982	-267.5	0.15173	23.9381	233
DATA	1671131442	117929935	23541	0	2022-12-15	14:10:42	6359.73	468.154	2070.84	39.6723	55.0003	25.3759	43.6425	0.00162815	12.2571	54.4982	-73.25	0.15173	23.9377	243
DATA	1671131443	117929935	23545	0	2022-12-15	14:10:43	6360.13	467.332	2070.97	39.6711	55.0003	25.3763	43.6425	0.00162646	12.2564	54.4982	-118.5	0.15173	23.9373	226
DATA	1671131444	117929935	23549	0	2022-12-15	14:10:44	6360.32	466.886	2070.47	39.6723	55.0003	25.3742	43.6429	0.00162928	12.2568	54.4982	-228.75	0.15173	23.9381	 52
DATA	1671131445	117929935	23553	0	2022-12-15	14:10:45	6359.65	466.894	2070.64	39.6719	55.0003	25.3722	43.6429	0.00163663	12.2563	54.4982	-101	0.15173	23.9381	148
DATA	1671131446	117567062	23557	0	2022-12-15	14:10:46	6360.18	468.232	2070.76	39.6719	55.0003	25.3718	43.6429	0.00162848	12.2578	54.4982	-53.25	0.15173	23.9373	247
DATA	1671131447	117567062	23561	0	2022-12-15	14:10:47	6360.44	467.342	2070.61	39.6715	55.0003	25.3722	43.6429	0.00163041	12.2569	54.4982	-56.25	0.15173	23.9377	222
DATA	1671131448	117567062	23565	0	2022-12-15	14:10:48	6359.97	468.317	2070.76	39.6719	55.0003	25.3714	43.6425	0.00162964	12.2563	54.4982	-54	0.15173	23.9377	110
DATA	1671131449	117567062	23569	0	2022-12-15	14:10:49	6359.83	468.274	2070.7	39.6715	55.0003	25.3718	43.6425	0.00163369	12.2563	54.4982	-96	0.15173	23.9377	 65
DATA	1671131450	117567062	23573	0	2022-12-15	14:10:50	6359.12	468.59	2070.73	39.6715	55.0003	25.3726	43.6425	0.00162983	12.257	54.4982	-43	0.15173	23.9369	239
DATA	1671131451	117567062	23577	0	2022-12-15	14:10:51	6359.87	470.207	2070.25	39.6719	55.0003	25.3742	43.6425	0.00163314	12.2572	54.4982	31.75	0.15173	23.9385	179
DATA	1671131452	117567062	23581	0	2022-12-15	14:10:52	6360.5	470.211	2070.13	39.6715	55.0003	25.3738	43.6425	0.0016278	12.2574	54.4982	-83.5	0.15173	23.9377	 61
DATA	1671131453	117207050	23585	0	2022-12-15	14:10:53	6360.36	470.544	2070.45	39.6719	55.0003	25.3734	43.6427	0.00164034	12.257	54.4982	-35.25	0.15173	23.9373	156
DATA	1671131454	117207050	23589	0	2022-12-15	14:10:54	6359.96	468.961	2070.36	39.6723	55.0003	25.3738	43.6429	0.0016333	12.2558	54.4982	-119.75	0.15173	23.9385	250
DATA	1671131455	117207050	23593	0	2022-12-15	14:10:55	6359.92	469.577	2069.96	39.6719	55.0003	25.3742	43.6429	0.00163147	12.2564	54.4982	-170.5	0.15173	23.9385	254
DATA	1671131456	117207050	23597	0	2022-12-15	14:10:56	6360.15	470.39	2069.64	39.6715	55.0003	25.373	43.6429	0.00163942	12.257	54.4982	-207.5	0.15173	23.9381	 73
DATA	1671131457	117207050	23601	0	2022-12-15	14:10:57	6360.01	472.233	2069.42	39.6723	55.0003	25.3718	43.6425	0.00163415	12.2558	54.4982	-65.75	0.15173	23.9385	209
DATA	1671131458	117207050	23605	0	2022-12-15	14:10:58	6358.17	472.18	2069.3	39.6711	55.0003	25.3722	43.6425	0.00162407	12.2566	54.4982	-154.75	0.15173	23.9381	165
DATA	1671131459	117207050	23609	0	2022-12-15	14:10:59	6357.77	472.237	2069.16	39.6719	55.0003	25.3714	43.6425	0.00163288	12.2571	54.4982	-86.75	0.15173	23.9377	253
DATA	1671131460	117207050	23613	0	2022-12-15	14:11:00	6355.32	472.675	2068.87	39.6711	55.0003	25.3722	43.6425	0.00162533	12.2565	54.4982	-6.75	0.15173	23.9377	159
DATA	1671131461	116847038	23617	0	2022-12-15	14:11:01	6353.18	470.852	2069.48	39.6723	55.0003	25.3722	43.6427	0.00163248	12.2566	54.4982	-72	0.15173	23.9373	 78
DATA	1671131462	116847038	23621	0	2022-12-15	14:11:02	6352.48	469.661	2069.75	39.6719	55.0003	25.3718	43.6425	0.00162678	12.2559	54.4982	-62.5	0.15173	23.9381	196
DATA	1671131463	116847038	23625	0	2022-12-15	14:11:03	6351.29	468.564	2070.11	39.6711	55.0003	25.3722	43.6429	0.00162522	12.2573	54.4982	-191.75	0.15173	23.9377	 13
DATA	1671131464	116847038	23629	0	2022-12-15	14:11:04	6350.19	469.662	2069.73	39.6719	55.0003	25.371	43.6429	0.00163647	12.257	54.4982	-27.75	0.15173	23.9385	153
DATA	1671131465	116847038	23633	0	2022-12-15	14:11:05	6351.15	483.695	2069.84	39.6715	55.0003	25.3702	43.6425	0.00163162	12.2568	54.4982	-44.5	0.15173	23.9377	184
DATA	1671131466	116847038	23637	0	2022-12-15	14:11:06	6352.8	490.887	2070.01	39.6727	55.0003	25.3706	43.6425	0.001632	12.2561	54.4982	-32.75	0.15173	23.9381	 71
DATA	1671131467	116847038	23641	0	2022-12-15	14:11:07	6356.38	487.57	2070.02	39.6723	55.0003	25.3706	43.6425	0.00163521	12.2571	54.4982	-58.75	0.15173	23.9381	178
DATA	1671131468	116483926	23645	0	2022-12-15	14:11:08	6358.53	483.804	2069.32	39.6723	55.0003	25.3726	43.6425	0.00162242	12.2565	54.4982	-88.25	0.15173	23.9385	246
DATA	1671131469	116483926	23649	0	2022-12-15	14:11:09	6359.82	477.24	2069.59	39.6715	55.0003	25.3722	43.6425	0.00163029	12.256	54.4982	15.25	0.15173	23.9373	103
DATA	1671131470	116483926	23653	0	2022-12-15	14:11:10	6360.63	472.644	2069.3	39.6715	55.0003	25.3726	43.6427	0.00163441	12.2565	54.4982	-69.25	0.15173	23.9377	180
DATA	1671131471	116483926	23657	0	2022-12-15	14:11:11	6359.99	470.747	2068.83	39.6711	55.0003	25.3726	43.6429	0.00163484	12.2552	54.4982	155.5	0.15173	23.9381	205
DATA	1671131472	116483926	23661	0	2022-12-15	14:11:12	6355.84	472.586	2068.66	39.6719	55.0003	25.3738	43.6429	0.00163229	12.2567	54.4982	20.75	0.15173	23.9377	213
DATA	1671131473	116483926	23665	0	2022-12-15	14:11:13	6352.14	475.607	2068.53	39.6711	55.0003	25.3763	43.6429	0.00163059	12.2571	54.4982	-151.75	0.15173	23.9381	 25
DATA	1671131474	116483926	23669	0	2022-12-15	14:11:14	6346.13	476.171	2068.74	39.6719	55.0003	25.3759	43.6425	0.0016315	12.2572	54.4982	-211	0.15173	23.9373	 87
DATA	1671131475	116483926	23673	0	2022-12-15	14:11:15	6343.83	473.31	2068.99	39.6711	55.0003	25.3759	43.6425	0.00163749	12.2565	54.4982	-187.25	0.15173	23.9381	255
DATA	1671131476	116126060	23677	0	2022-12-15	14:11:16	6341.04	473.593	2069.06	39.6719	55.0003	25.3742	43.6425	0.00163039	12.2566	54.4982	-177.75	0.15173	23.9377	 31
DATA	1671131477	116126060	23681	0	2022-12-15	14:11:17	6337.03	473.157	2068.99	39.6711	55.0003	25.3759	43.6425	0.00162768	12.2559	54.4982	-223.25	0.15173	23.9381	 31
DATA	1671131478	116126060	23685	0	2022-12-15	14:11:18	6335.22	473.98	2069.18	39.6723	55.0003	25.3751	43.6427	0.00163317	12.2578	54.4982	-229	0.15173	23.9369	 92
DATA	1671131479	116126060	23689	0	2022-12-15	14:11:19	6334.79	472.647	2069.15	39.6727	55.0003	25.3771	43.6427	0.00162845	12.256	54.4982	97.5	0.15173	23.9377	115
DATA	1671131480	116126060	23693	0	2022-12-15	14:11:20	6331.71	470.426	2069.55	39.6711	55.0003	25.3775	43.6429	0.0016278	12.2563	54.4982	-250.5	0.15173	23.9381	159
DATA	1671131481	116126060	23697	0	2022-12-15	14:11:21	6331.46	469.069	2069.48	39.6723	55.0003	25.3771	43.6429	0.0016221	12.2572	54.4982	-123.25	0.15173	23.9385	220
DATA	1671131482	116126060	23701	0	2022-12-15	14:11:22	6330.19	469.821	2069.27	39.6715	55.0003	25.3755	43.6425	0.00162723	12.2567	54.4982	-236	0.15173	23.9385	116
DATA	1671131483	115756034	23705	0	2022-12-15	14:11:23	6330.1	471.87	2069.08	39.6715	55.0003	25.3747	43.6425	0.00161627	12.2566	54.4982	-263	0.15173	23.9377	 25
DATA	1671131484	115756034	23709	0	2022-12-15	14:11:24	6328.41	486.037	2069.3	39.6723	55.0003	25.3714	43.6425	0.00162733	12.2556	54.4982	-53.25	0.15173	23.9385	174
DATA	1671131485	115756034	23713	0	2022-12-15	14:11:25	6331.89	530.832	2069.19	39.6715	55.0003	25.3718	43.6425	0.00164369	12.2554	54.4982	45.75	0.15173	23.9377	197
DATA	1671131486	115756034	23717	0	2022-12-15	14:11:26	6341.35	541.053	2068.59	39.6711	55.0003	25.3747	43.6425	0.00162018	12.2562	54.4982	-21.75	0.15173	23.9381	215
DATA	1671131487	115756034	23721	0	2022-12-15	14:11:27	6356.15	519.855	2068.4	39.6723	55.0003	25.3747	43.6425	0.00161449	12.2565	54.4982	-123.75	0.15173	23.9381	237
DATA	1671131488	115756034	23725	0	2022-12-15	14:11:28	6373.36	511.941	2068.22	39.6727	55.0003	25.3734	43.6427	0.00162668	12.2569	54.4982	-44.75	0.15173	23.9385	249
DATA	1671131489	115756034	23729	0	2022-12-15	14:11:29	6384.31	508.531	2068.37	39.6715	55.0003	25.3747	43.6429	0.00163247	12.2562	54.4982	-55.5	0.15173	23.9389	200
DATA	1671131490	115756034	23733	0	2022-12-15	14:11:30	6391.6	500.248	2068.39	39.6723	55.0003	25.3738	43.6427	0.00163474	12.256	54.4982	40.75	0.15173	23.9377	 80
DATA	1671131491	115395069	23737	0	2022-12-15	14:11:31	6395.48	492.603	2068.48	39.6727	55.0003	25.3755	43.6425	0.00163469	12.2565	54.4982	-199	0.15173	23.9377	168
DATA	1671131492	115395069	23741	0	2022-12-15	14:11:32	6395.77	485.429	2068.51	39.6723	55.0003	25.3755	43.6425	0.00163065	12.2565	54.4982	-183.25	0.15173	23.9373	 39
DATA	1671131493	115395069	23745	0	2022-12-15	14:11:33	6392.69	480.085	2068.5	39.6736	55.0003	25.3742	43.6425	0.00162751	12.257	54.4982	10.25	0.15173	23.9381	 87
DATA	1671131494	115395069	23749	0	2022-12-15	14:11:34	6387.87	477.926	2068.41	39.6744	55.0003	25.3759	43.6425	0.00162788	12.2554	54.4982	-2.75	0.15173	23.9373	226
DATA	1671131495	115395069	23753	0	2022-12-15	14:11:35	6381.65	476.97	2068.52	39.6736	55.0003	25.3742	43.6427	0.00163378	12.2561	54.4982	-121	0.15173	23.9373	 98
DATA	1671131496	115395069	23757	0	2022-12-15	14:11:36	6374.79	475.298	2068.3	39.6744	55.0003	25.3759	43.6427	0.00163141	12.2557	54.4982	-104	0.15173	23.9381	109
DATA	1671131497	115395069	23761	0	2022-12-15	14:11:37	6368.08	476.479	2068.47	39.6731	55.0003	25.3751	43.6429	0.00162447	12.257	54.4982	-117.25	0.15173	23.9381	  1
DATA	1671131498	115027904	23765	0	2022-12-15	14:11:38	6362.51	475.801	2068.34	39.6731	55.0003	25.3747	43.6429	0.00161185	12.2568	54.4982	-132.75	0.15173	23.9373	 34
DATA	1671131499	115027904	23769	0	2022-12-15	14:11:39	6356.44	471.826	2068.28	39.6719	55.0003	25.3763	43.6425	0.00162046	12.2559	54.4982	-1.25	0.15173	23.9377	202
DATA	1671131500	115027904	23773	0	2022-12-15	14:11:40	6350.76	470.909	2068	39.6727	55.0003	25.3767	43.6425	0.00162863	12.2565	54.4982	-134.25	0.15173	23.9377	130
DATA	1671131501	115027904	23777	0	2022-12-15	14:11:41	6346.05	470.549	2068.12	39.6736	55.0003	25.3759	43.6425	0.00162714	12.2565	54.4982	-96.75	0.15173	23.9377	238
DATA	1671131502	115027904	23781	0	2022-12-15	14:11:42	6341.27	471.862	2068.37	39.674	55.0003	25.3755	43.6425	0.00162434	12.2558	54.4982	-164.5	0.15173	23.9377	173
DATA	1671131503	115027904	23785	0	2022-12-15	14:11:43	6338.15	471.184	2068.2	39.6736	55.0003	25.3755	43.6427	0.00162576	12.2565	54.4982	-150.5	0.15173	23.9377	178
DATA	1671131504	115027904	23789	0	2022-12-15	14:11:44	6333.54	470.168	2068.14	39.6744	55.0003	25.3738	43.6429	0.00162164	12.2564	54.4982	-148.25	0.15173	23.9381	 24
DATA	1671131505	115027904	23793	0	2022-12-15	14:11:45	6329.33	470.537	2068.4	39.674	55.0003	25.3738	43.6429	0.00162537	12.2574	54.4982	-111	0.15173	23.9377	 29
DATA	1671131506	114665985	23797	0	2022-12-15	14:11:46	6329.6	473.19	2068.33	39.6731	55.0003	25.3738	43.6429	0.00161576	12.2566	54.4982	-68.25	0.15173	23.9381	161
DATA	1671131507	114665985	23801	0	2022-12-15	14:11:47	6340.1	474.778	2068.24	39.6731	55.0003	25.3742	43.6427	0.00162713	12.2566	54.4982	-77.75	0.15173	23.9385	194
DATA	1671131508	114665985	23805	0	2022-12-15	14:11:48	6366.41	472.329	2068.5	39.6731	55.0003	25.3734	43.6425	0.00163506	12.2563	54.4982	-75.25	0.15173	23.9373	188
DATA	1671131509	114665985	23809	0	2022-12-15	14:11:49	6392.98	472.879	2068.46	39.674	55.0003	25.3738	43.6425	0.00163178	12.2552	54.4982	-96.75	0.15173	23.9377	239
DATA	1671131510	114665985	23813	0	2022-12-15	14:11:50	6414.14	469.519	2068.36	39.6736	55.0003	25.3734	43.6425	0.00162894	12.2556	54.4982	-133.75	0.15173	23.9369	 39
DATA	1671131511	114665985	23817	0	2022-12-15	14:11:51	6425.09	468.945	2068.63	39.674	55.0003	25.3742	43.6425	0.00163461	12.258	54.4982	-99.75	0.15173	23.9377	157
DATA	1671131512	114665985	23821	0	2022-12-15	14:11:52	6423.04	467.095	2068.65	39.6727	55.0003	25.373	43.6427	0.00162956	12.2559	54.4982	-187	0.15173	23.9381	 97
DATA	1671131513	114308118	23825	0	2022-12-15	14:11:53	6416.22	466.837	2068.92	39.6744	55.0003	25.3722	43.6429	0.00163949	12.2572	54.4982	-28.5	0.15173	23.9389	191
DATA	1671131514	114308118	23829	0	2022-12-15	14:11:54	6408.67	466.715	2069.02	39.6748	55.0003	25.3714	43.6429	0.00162442	12.2572	54.4982	-80	0.15173	23.9385	 81
DATA	1671131515	114308118	23833	0	2022-12-15	14:11:55	6401.42	463.713	2068.81	39.674	55.0003	25.3726	43.6429	0.0016322	12.2558	54.4982	-84.25	0.15173	23.9385	116
DATA	1671131516	114308118	23837	0	2022-12-15	14:11:56	6394	465.16	2068.95	39.674	55.0003	25.3726	43.6425	0.00162387	12.2576	54.4982	-100.25	0.15173	23.9377	 35
DATA	1671131517	114308118	23841	0	2022-12-15	14:11:57	6386.87	466.385	2068.82	39.6727	55.0003	25.3726	43.6425	0.00163592	12.2565	54.4982	-28.25	0.15173	23.9373	251
DATA	1671131518	114308118	23845	0	2022-12-15	14:11:58	6382.9	466.103	2068.55	39.6723	55.0003	25.3722	43.6425	0.00163203	12.2575	54.4982	7	0.15173	23.9381	179
DATA	1671131519	114308118	23849	0	2022-12-15	14:11:59	6376.62	465.319	2068.58	39.6727	55.0003	25.373	43.6425	0.00162724	12.2569	54.4982	-21.5	0.15173	23.9381	143
DATA	1671131520	114308118	23853	0	2022-12-15	14:12:00	6370.77	464.745	2068.18	39.6736	55.0003	25.3722	43.6425	0.00162808	12.2571	54.4982	-116.25	0.15173	23.9385	 11
DATA	1671131521	113945007	23857	0	2022-12-15	14:12:01	6364.59	465.68	2068.11	39.6731	55.0003	25.3722	43.6429	0.00162625	12.256	54.4982	-32.75	0.15173	23.9377	124
DATA	1671131522	113945007	23861	0	2022-12-15	14:12:02	6359.58	466.865	2067.97	39.6731	55.0003	25.3726	43.6429	0.00163496	12.2569	54.4982	-18.75	0.15173	23.9381	  2
DATA	1671131523	113945007	23865	0	2022-12-15	14:12:03	6352.28	465.43	2068.19	39.6748	55.0003	25.3726	43.6429	0.00162625	12.2563	54.4982	-7.5	0.15173	23.9389	 86
DATA	1671131524	113945007	23869	0	2022-12-15	14:12:04	6348.2	466.518	2068.47	39.6727	55.0003	25.3738	43.6427	0.00162928	12.2565	54.4982	52.25	0.15173	23.9385	153
DATA	1671131525	113945007	23873	0	2022-12-15	14:12:05	6344.51	466.973	2068.11	39.6748	55.0003	25.3742	43.6425	0.00162751	12.2555	54.4982	-57.75	0.15173	23.9381	234
DATA	1671131526	113945007	23877	0	2022-12-15	14:12:06	6340.75	470.717	2068.3	39.6736	55.0003	25.373	43.6425	0.00163077	12.2568	54.4982	5.5	0.15173	23.9385	243
DATA	1671131527	113945007	23881	0	2022-12-15	14:12:07	6338.46	471.428	2068.49	39.6731	55.0003	25.3738	43.6425	0.00162753	12.2571	54.4982	-149.25	0.15173	23.9385	 36
DATA	1671131528	113584041	23885	0	2022-12-15	14:12:08	6336.53	470.131	2068.32	39.674	55.0003	25.3742	43.6425	0.00162986	12.2564	54.4982	-77.75	0.15173	23.9381	183
DATA	1671131529	113584041	23889	0	2022-12-15	14:12:09	6334.4	467.827	2067.91	39.6731	55.0003	25.3747	43.6427	0.00162765	12.2574	54.4982	-100.25	0.15173	23.9377	243
DATA	1671131530	113584041	23893	0	2022-12-15	14:12:10	6331.81	467.251	2068.27	39.6731	55.0003	25.3742	43.6429	0.00161584	12.2562	54.4982	-185	0.15173	23.9381	114
DATA	1671131531	113584041	23897	0	2022-12-15	14:12:11	6328.58	468.528	2068.16	39.6736	55.0003	25.3742	43.6429	0.00162893	12.2564	54.4982	-125.5	0.15173	23.9373	241
DATA	1671131532	113584041	23901	0	2022-12-15	14:12:12	6326.71	468.435	2068.41	39.6736	55.0003	25.3734	43.6427	0.00162861	12.2557	54.4982	-174.5	0.15173	23.9381	216
DATA	1671131533	113584041	23905	0	2022-12-15	14:12:13	6323.57	467.41	2068.28	39.6731	55.0003	25.3747	43.6425	0.00162693	12.2565	54.4982	-128.75	0.15173	23.9373	226
DATA	1671131534	113584041	23909	0	2022-12-15	14:12:14	6323.88	469.047	2068.14	39.6731	55.0003	25.3738	43.6425	0.00162119	12.257	54.4982	-113	0.15173	23.9373	 68
