Model:	LI-7810
SN:	TG10-01071
Software Version:	2.1.35
Timestamp:	2022-11-10 14:16:45
Timezone:	Canada/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1668109086	868511915	5141	256	""	2022-11-10	14:38:06	nan	nan	nan	97.6331	43.6697	97.9432	47.2297	0	0	44.0467	-16000	0	13.7863	238
DATA	1668109087	868511915	5145	256	""	2022-11-10	14:38:07	nan	nan	nan	97.6331	43.6847	97.9436	47.2297	0	0	44.0615	-16000	0	13.7867	244
DATA	1668109088	868511915	5149	256	""	2022-11-10	14:38:08	nan	nan	nan	97.6331	43.6998	97.9436	47.2297	0	0	44.0756	-16000	0	13.7863	  3
DATA	1668109089	868511915	5153	256	""	2022-11-10	14:38:09	nan	nan	nan	97.6339	43.7144	97.9436	47.2297	0	0	44.0903	-16000	0	13.786	191
DATA	1668109090	868511915	5157	256	""	2022-11-10	14:38:10	nan	nan	nan	97.6335	43.7293	97.9424	47.2297	0	0	44.1048	-16000	0	13.7863	229
DATA	1668109091	868175029	5161	256	""	2022-11-10	14:38:11	nan	nan	nan	97.6331	43.7438	97.9416	47.2297	0	0	44.1184	-16000	0	13.7883	229
DATA	1668109092	868175029	5165	256	""	2022-11-10	14:38:12	nan	nan	nan	97.6319	43.7579	97.942	47.2297	0	0	44.1328	-16000	0	13.7871	191
DATA	1668109093	868175029	5169	256	""	2022-11-10	14:38:13	nan	nan	nan	97.6323	43.7728	97.9408	47.2297	0	0	44.1473	-16000	0	13.7875	247
DATA	1668109094	868175029	5173	256	""	2022-11-10	14:38:14	nan	nan	nan	97.6327	43.7876	97.9416	47.2297	0	0	44.1618	-16000	0	13.7871	248
DATA	1668109095	868175029	5177	256	""	2022-11-10	14:38:15	nan	nan	nan	97.6307	43.8026	97.9391	47.2297	0	0	44.1764	-16000	0	13.7871	244
DATA	1668109096	868175029	5181	256	""	2022-11-10	14:38:16	nan	nan	nan	97.6319	43.8174	97.9399	47.2297	0	0	44.1916	-16000	0	13.7863	  0
DATA	1668109097	868175029	5185	256	""	2022-11-10	14:38:17	nan	nan	nan	97.6327	43.8327	97.9387	47.2297	0	0	44.2059	-16000	0	13.7863	  1
DATA	1668109098	868175029	5189	256	""	2022-11-10	14:38:18	nan	nan	nan	97.6323	43.8476	97.9387	47.2297	0	0	44.2204	-16000	0	13.7856	  2
DATA	1668109099	867840051	5193	256	""	2022-11-10	14:38:19	nan	nan	nan	97.6319	43.8624	97.9387	47.2297	0	0	44.2351	-16000	0	13.7852	247
DATA	1668109100	867840051	5197	256	""	2022-11-10	14:38:20	nan	nan	nan	97.6319	43.876	97.9399	47.2297	0	0	44.2479	-16000	0	13.7828	196
DATA	1668109101	867840051	5201	256	""	2022-11-10	14:38:21	nan	nan	nan	97.6319	43.8912	97.9395	47.2297	0	0	44.2628	-16000	0	13.7812	216
DATA	1668109102	867840051	5205	256	""	2022-11-10	14:38:22	nan	nan	nan	97.6311	43.9056	97.9383	47.2297	0	0	44.2773	-16000	0	13.7816	216
DATA	1668109103	867840051	5209	256	""	2022-11-10	14:38:23	nan	nan	nan	97.6323	43.9206	97.9379	47.2297	0	0	44.2915	-16000	0	13.7812	221
DATA	1668109104	867840051	5213	256	""	2022-11-10	14:38:24	nan	nan	nan	97.6327	43.9357	97.9383	47.2297	0	0	44.3061	-16000	0	13.7812	217
DATA	1668109105	867840051	5217	256	""	2022-11-10	14:38:25	nan	nan	nan	97.6319	43.9504	97.9387	47.2297	0	0	44.3205	-16000	0	13.7812	222
DATA	1668109106	867500066	5221	256	""	2022-11-10	14:38:26	nan	nan	nan	97.6315	43.9654	97.9375	47.2297	0	0	44.3348	-16000	0	13.7805	227
DATA	1668109107	867500066	5225	256	""	2022-11-10	14:38:27	nan	nan	nan	97.6327	43.9802	97.9383	47.2297	0	0	44.3497	-16000	0	13.7805	235
DATA	1668109108	867500066	5229	256	""	2022-11-10	14:38:28	nan	nan	nan	97.6327	43.9943	97.9375	47.2297	0	0	44.364	-16000	0	13.7824	191
DATA	1668109109	867500066	5233	256	""	2022-11-10	14:38:29	nan	nan	nan	97.6323	44.0091	97.9367	47.2297	0	0	44.3777	-16000	0	13.7809	233
DATA	1668109110	867500066	5237	256	""	2022-11-10	14:38:30	nan	nan	nan	97.6323	44.0243	97.9355	47.2297	0	0	44.3923	-16000	0	13.7809	210
DATA	1668109111	867500066	5241	256	""	2022-11-10	14:38:31	nan	nan	nan	97.6315	44.0391	97.9359	47.2297	0	0	44.4069	-16000	0	13.7812	212
DATA	1668109112	867500066	5245	256	""	2022-11-10	14:38:32	nan	nan	nan	97.6327	44.0537	97.9355	47.2297	0	0	44.421	-16000	0	13.7824	162
DATA	1668109113	867500066	5249	256	""	2022-11-10	14:38:33	nan	nan	nan	97.6311	44.0687	97.935	47.2297	0	0	44.4357	-16000	0	13.7816	175
DATA	1668109114	867166996	5253	256	""	2022-11-10	14:38:34	nan	nan	nan	97.6327	44.0836	97.935	47.2297	0	0	44.4502	-16000	0	13.7809	189
DATA	1668109115	867166996	5257	256	""	2022-11-10	14:38:35	nan	nan	nan	97.6319	44.0982	97.9346	47.2297	0	0	44.4642	-16000	0	13.7801	248
DATA	1668109116	867166996	5261	256	""	2022-11-10	14:38:36	nan	nan	nan	97.6327	44.1125	97.9355	47.2297	0	0	44.4784	-16000	0	13.7781	248
DATA	1668109117	867166996	5265	256	""	2022-11-10	14:38:37	nan	nan	nan	97.6331	44.1269	97.9355	47.2297	0	0	44.4921	-16000	0	13.7773	252
DATA	1668109118	867166996	5269	256	""	2022-11-10	14:38:38	nan	nan	nan	97.6323	44.1415	97.935	47.2297	0	0	44.5065	-16000	0	13.7765	200
DATA	1668109119	867166996	5273	256	""	2022-11-10	14:38:39	nan	nan	nan	97.6319	44.1562	97.9363	47.2297	0	0	44.5212	-16000	0	13.7761	247
DATA	1668109120	867166996	5277	256	""	2022-11-10	14:38:40	nan	nan	nan	97.6315	44.1714	97.9383	47.2297	0	0	44.5357	-16000	0	13.7761	242
DATA	1668109121	866828918	5281	256	""	2022-11-10	14:38:41	nan	nan	nan	97.6315	44.1865	97.9387	47.2297	0	0	44.55	-16000	0	13.7765	146
DATA	1668109122	866828918	5285	256	""	2022-11-10	14:38:42	nan	nan	nan	97.6307	44.2015	97.9367	47.2297	0	0	44.5645	-16000	0	13.7765	245
DATA	1668109123	866828918	5289	256	""	2022-11-10	14:38:43	nan	nan	nan	97.6307	44.2165	97.9342	47.2297	0	0	44.5791	-16000	0	13.775	198
DATA	1668109124	866828918	5293	256	""	2022-11-10	14:38:44	nan	nan	nan	97.6311	44.2311	97.9355	47.2297	0	0	44.5931	-16000	0	13.775	183
DATA	1668109125	866828918	5297	256	""	2022-11-10	14:38:45	nan	nan	nan	97.6299	44.2452	97.9379	47.2297	0	0	44.6071	-16000	0	13.7789	 16
DATA	1668109126	866828918	5301	256	""	2022-11-10	14:38:46	nan	nan	nan	97.6311	44.2596	97.9395	47.2297	0	0	44.621	-16000	0	13.7773	192
DATA	1668109127	866828918	5305	256	""	2022-11-10	14:38:47	nan	nan	nan	97.6311	44.2744	97.9452	47.2297	0	0	44.6354	-16000	0	13.7769	249
DATA	1668109128	866828918	5309	256	""	2022-11-10	14:38:48	nan	nan	nan	97.6307	44.2889	97.9391	47.2297	0	0	44.65	-16000	0	13.7777	168
DATA	1668109129	866491079	5313	256	""	2022-11-10	14:38:49	nan	nan	nan	97.6311	44.3039	97.9424	47.2297	0	0	44.664	-16000	0	13.7773	188
DATA	1668109130	866491079	5317	256	""	2022-11-10	14:38:50	nan	nan	nan	97.6295	44.3186	97.9444	47.2297	0	0	44.6782	-16000	0	13.7773	247
DATA	1668109131	866491079	5321	256	""	2022-11-10	14:38:51	nan	nan	nan	97.6299	44.3333	97.9448	47.2297	0	0	44.6928	-16000	0	13.7773	248
DATA	1668109132	866491079	5325	256	""	2022-11-10	14:38:52	nan	nan	nan	97.6299	44.3487	97.9432	47.2297	0	0	44.7081	-16000	0	13.7765	249
DATA	1668109133	866491079	5329	256	""	2022-11-10	14:38:53	nan	nan	nan	97.6311	44.3634	97.9428	47.2297	0	0	44.7216	-16000	0	13.7742	234
DATA	1668109134	866491079	5333	256	""	2022-11-10	14:38:54	nan	nan	nan	97.6311	44.3774	97.944	47.2297	0	0	44.7357	-16000	0	13.7738	193
DATA	1668109135	866491079	5337	256	""	2022-11-10	14:38:55	nan	nan	nan	97.6315	44.3921	97.9444	47.2297	0	0	44.7497	-16000	0	13.7734	250
DATA	1668109136	866156101	5341	256	""	2022-11-10	14:38:56	nan	nan	nan	97.6319	44.4069	97.944	47.2297	0	0	44.7641	-16000	0	13.773	126
DATA	1668109137	866156101	5345	256	""	2022-11-10	14:38:57	nan	nan	nan	97.6323	44.4216	97.9452	47.2297	0	0	44.7785	-16000	0	13.7726	234
DATA	1668109138	866156101	5349	256	""	2022-11-10	14:38:58	nan	nan	nan	97.6315	44.4363	97.9448	47.2297	0	0	44.7928	-16000	0	13.7726	248
DATA	1668109139	866156101	5353	256	""	2022-11-10	14:38:59	nan	nan	nan	97.6327	44.4514	97.9448	47.2297	0	0	44.8074	-16000	0	13.7722	235
DATA	1668109140	866156101	5357	256	""	2022-11-10	14:39:00	nan	nan	nan	97.6315	44.4658	97.9452	47.2297	0	0	44.8216	-16000	0	13.7722	217
DATA	1668109141	866156101	5361	256	""	2022-11-10	14:39:01	nan	nan	nan	97.6319	44.481	97.944	47.2297	0	0	44.8358	-16000	0	13.7718	121
DATA	1668109142	866156101	5365	256	""	2022-11-10	14:39:02	nan	nan	nan	97.6331	44.495	97.9452	47.2297	0	0	44.8498	-16000	0	13.7742	179
DATA	1668109143	866156101	5369	256	""	2022-11-10	14:39:03	nan	nan	nan	97.6315	44.5089	97.9436	47.2297	0	0	44.8637	-16000	0	13.773	185
DATA	1668109144	865818977	5373	256	""	2022-11-10	14:39:04	nan	nan	nan	97.6327	44.5242	97.9432	47.2297	0	0	44.8786	-16000	0	13.7734	254
DATA	1668109145	865818977	5377	256	""	2022-11-10	14:39:05	nan	nan	nan	97.6319	44.5391	97.9436	47.2297	0	0	44.8928	-16000	0	13.7726	 13
DATA	1668109146	865818977	5381	256	""	2022-11-10	14:39:06	nan	nan	nan	97.6327	44.5537	97.9444	47.2297	0	0	44.9071	-16000	0	13.7726	  0
DATA	1668109147	865818977	5385	256	""	2022-11-10	14:39:07	nan	nan	nan	97.6335	44.5686	97.9444	47.2297	0	0	44.9214	-16000	0	13.7726	  9
DATA	1668109148	865818977	5389	256	""	2022-11-10	14:39:08	nan	nan	nan	97.6327	44.5833	97.9436	47.2297	0	0	44.936	-16000	0	13.7726	221
DATA	1668109149	865818977	5393	256	""	2022-11-10	14:39:09	nan	nan	nan	97.6319	44.5978	97.9444	47.2297	0	0	44.9502	-16000	0	13.7722	 14
DATA	1668109150	865818977	5397	256	""	2022-11-10	14:39:10	nan	nan	nan	97.6327	44.612	97.944	47.2297	0	0	44.9638	-16000	0	13.7683	153
DATA	1668109151	865488052	5401	256	""	2022-11-10	14:39:11	nan	nan	nan	97.6315	44.6263	97.9428	47.2297	0	0	44.9775	-16000	0	13.7683	237
DATA	1668109152	865488052	5405	256	""	2022-11-10	14:39:12	nan	nan	nan	97.6335	44.641	97.9428	47.2297	0	0	44.992	-16000	0	13.7679	140
DATA	1668109153	865488052	5409	256	""	2022-11-10	14:39:13	nan	nan	nan	97.6315	44.6556	97.9424	47.2297	0	0	45.0061	-16000	0	13.7667	232
DATA	1668109154	865488052	5413	256	""	2022-11-10	14:39:14	nan	nan	nan	97.6311	44.6708	97.9428	47.2297	0	0	45.0205	-16000	0	13.7671	223
DATA	1668109155	865488052	5417	256	""	2022-11-10	14:39:15	nan	nan	nan	97.6319	44.685	97.9416	47.2297	0	0	45.0348	-16000	0	13.7667	197
DATA	1668109156	865488052	5421	256	""	2022-11-10	14:39:16	nan	nan	nan	97.6319	44.7004	97.9412	47.2297	0	0	45.0497	-16000	0	13.7671	230
DATA	1668109157	865488052	5425	256	""	2022-11-10	14:39:17	nan	nan	nan	97.6307	44.7153	97.9416	47.2297	0	0	45.0642	-16000	0	13.7679	242
DATA	1668109158	865488052	5429	256	""	2022-11-10	14:39:18	nan	nan	nan	97.6303	44.7301	97.9404	47.2297	0	0	45.0786	-16000	0	13.7679	245
DATA	1668109159	865139007	5433	256	""	2022-11-10	14:39:19	nan	nan	nan	97.6295	44.7435	97.9399	47.2297	0	0	45.0914	-16000	0	13.7699	  5
DATA	1668109160	865139007	5437	256	""	2022-11-10	14:39:20	nan	nan	nan	97.6311	44.7584	97.9399	47.2297	0	0	45.106	-16000	0	13.7695	184
DATA	1668109161	865139007	5441	256	""	2022-11-10	14:39:21	nan	nan	nan	97.6307	44.7729	97.9395	47.2297	0	0	45.1199	-16000	0	13.7695	244
DATA	1668109162	865139007	5445	256	""	2022-11-10	14:39:22	nan	nan	nan	97.6295	44.7875	97.9387	47.2297	0	0	45.1342	-16000	0	13.7691	245
DATA	1668109163	865139007	5449	256	""	2022-11-10	14:39:23	nan	nan	nan	97.6303	44.8024	97.9399	47.2297	0	0	45.1489	-16000	0	13.7691	243
DATA	1668109164	865139007	5453	256	""	2022-11-10	14:39:24	nan	nan	nan	97.6327	44.817	97.942	47.2297	0	0	45.1628	-16000	0	13.7687	137
DATA	1668109165	865139007	5457	256	""	2022-11-10	14:39:25	nan	nan	nan	97.6319	44.8318	97.9399	47.2297	0	0	45.1773	-16000	0	13.7683	  0
DATA	1668109166	864813089	5461	256	""	2022-11-10	14:39:26	nan	nan	nan	97.6295	44.8465	97.9387	47.2297	0	0	45.1917	-16000	0	13.7679	 13
DATA	1668109167	864813089	5465	256	""	2022-11-10	14:39:27	nan	nan	nan	97.629	44.8604	97.9375	47.2297	0	0	45.205	-16000	0	13.7656	150
DATA	1668109168	864813089	5469	256	""	2022-11-10	14:39:28	nan	nan	nan	97.6286	44.875	97.9363	47.2297	0	0	45.2193	-16000	0	13.7648	217
DATA	1668109169	864813089	5473	256	""	2022-11-10	14:39:29	nan	nan	nan	97.6299	44.8903	97.9387	47.2297	0	0	45.2341	-16000	0	13.764	211
DATA	1668109170	864813089	5477	256	""	2022-11-10	14:39:30	nan	nan	nan	97.629	44.9047	97.9375	47.2297	0	0	45.2481	-16000	0	13.764	144
DATA	1668109171	864813089	5481	256	""	2022-11-10	14:39:31	nan	nan	nan	97.6299	44.9193	97.9375	47.2297	0	0	45.2624	-16000	0	13.764	199
DATA	1668109172	864813089	5485	256	""	2022-11-10	14:39:32	nan	nan	nan	97.6299	44.9341	97.9375	47.2297	0	0	45.2767	-16000	0	13.764	208
DATA	1668109173	864813089	5489	256	""	2022-11-10	14:39:33	nan	nan	nan	97.6303	44.9489	97.9371	47.2297	0	0	45.2906	-16000	0	13.7644	  0
DATA	1668109174	864473104	5493	256	""	2022-11-10	14:39:34	nan	nan	nan	97.6311	44.9633	97.9383	47.2297	0	0	45.3051	-16000	0	13.7644	228
DATA	1668109175	864473104	5497	256	""	2022-11-10	14:39:35	nan	nan	nan	97.6323	44.9781	97.9408	47.2297	0	0	45.3196	-16000	0	13.7648	253
DATA	1668109176	864473104	5501	256	""	2022-11-10	14:39:36	nan	nan	nan	97.6339	44.9915	97.9408	47.2297	0	0	45.3324	-16000	0	13.7659	242
DATA	1668109177	864473104	5505	256	""	2022-11-10	14:39:37	nan	nan	nan	97.6327	45.0061	97.9404	47.2297	0	0	45.3467	-16000	0	13.7652	226
DATA	1668109178	864473104	5509	256	""	2022-11-10	14:39:38	nan	nan	nan	63.09	45.0204	71.1755	47.2483	0	0	45.3608	-16000	0	13.6926	109
DATA	1668109179	864473104	5513	256	""	2022-11-10	14:39:39	nan	nan	nan	39.4737	45.0319	33.6576	47.241	0	0	45.3752	-16000	0	13.72	 60
DATA	1668109180	864473104	5517	256	""	2022-11-10	14:39:40	nan	nan	nan	39.8809	45.0465	26.1217	47.2314	0	0	45.3895	-16000	0	13.7185	210
DATA	1668109181	864139080	5521	256	""	2022-11-10	14:39:41	nan	nan	nan	40.0372	45.062	26.1221	47.2305	0	0	45.4045	-16000	0	13.7181	112
DATA	1668109182	864139080	5525	256	""	2022-11-10	14:39:42	nan	nan	nan	40.1041	45.0769	26.1225	47.2305	0	0	45.4183	-16000	0	13.7173	182
DATA	1668109183	864139080	5529	256	""	2022-11-10	14:39:43	nan	nan	nan	40.1331	45.0919	26.1225	47.2305	0	0	45.4328	-16000	0	13.7177	192
DATA	1668109184	864139080	5533	256	""	2022-11-10	14:39:44	nan	nan	nan	40.149	45.1067	26.1221	47.2305	0	0	45.4461	-16000	0	13.7146	132
DATA	1668109185	864139080	5537	256	""	2022-11-10	14:39:45	nan	nan	nan	40.151	45.1208	26.1221	47.2305	0	0	45.4599	-16000	0	13.7146	140
DATA	1668109186	864139080	5541	256	""	2022-11-10	14:39:46	nan	nan	nan	40.1547	45.1354	26.2445	47.2301	0	0	45.4741	-16000	0	13.7157	193
DATA	1668109187	864139080	5545	256	""	2022-11-10	14:39:47	nan	nan	nan	40.1722	45.1506	26.7305	47.2301	0	0	45.4881	-16000	0	13.7146	196
DATA	1668109188	864139080	5549	256	""	2022-11-10	14:39:48	nan	nan	nan	40.1478	45.1652	27.2184	47.2299	0	0	45.5022	-16000	0	13.7146	217
DATA	1668109189	863791942	5553	256	""	2022-11-10	14:39:49	nan	nan	nan	40.1506	45.1802	27.706	47.2301	0	0	45.5167	-16000	0	13.7142	153
DATA	1668109190	863791942	5557	256	""	2022-11-10	14:39:50	nan	nan	nan	40.149	45.1948	28.0728	47.2301	0	0	45.5307	-16000	0	13.7146	159
DATA	1668109191	863791942	5561	256	""	2022-11-10	14:39:51	nan	nan	nan	40.1625	45.2094	28.5604	47.2301	0	0	45.5451	-16000	0	13.7142	191
DATA	1668109192	863791942	5565	256	""	2022-11-10	14:39:52	nan	nan	nan	40.1612	45.2249	29.0496	47.2297	0	0	45.5596	-16000	0	13.7138	229
DATA	1668109193	863791942	5569	256	""	2022-11-10	14:39:53	nan	nan	nan	40.1535	45.2387	29.5404	47.2301	0	0	45.5731	-16000	0	13.7153	210
DATA	1668109194	863791942	5573	256	""	2022-11-10	14:39:54	nan	nan	nan	40.1604	45.2532	29.9088	47.2301	0	0	45.5879	-16000	0	13.7122	217
DATA	1668109195	863791942	5577	256	""	2022-11-10	14:39:55	nan	nan	nan	40.1596	45.2678	30.3988	47.2297	0	0	45.6019	-16000	0	13.7126	244
DATA	1668109196	863464117	5581	256	""	2022-11-10	14:39:56	nan	nan	nan	40.1637	45.2826	30.8901	47.2299	0	0	45.6163	-16000	0	13.7138	218
DATA	1668109197	863464117	5585	256	""	2022-11-10	14:39:57	nan	nan	nan	40.1637	45.2971	31.3793	47.2301	0	0	45.631	-16000	0	13.7114	154
DATA	1668109198	863464117	5589	256	""	2022-11-10	14:39:58	nan	nan	nan	40.1572	45.3118	31.8664	47.2297	0	0	45.645	-16000	0	13.7138	179
DATA	1668109199	863464117	5593	256	""	2022-11-10	14:39:59	nan	nan	nan	40.1559	45.3266	32.354	47.2297	0	0	45.6594	-16000	0	13.7138	183
DATA	1668109200	863464117	5597	256	""	2022-11-10	14:40:00	nan	nan	nan	40.1584	45.3411	32.72	47.2297	0	0	45.6741	-16000	0	13.7118	 79
DATA	1668109201	863464117	5601	256	""	2022-11-10	14:40:01	nan	nan	nan	40.1604	45.3545	32.0876	47.2299	0	0	45.6869	-16000	0	13.7067	192
DATA	1668109202	863464117	5605	256	""	2022-11-10	14:40:02	nan	nan	nan	40.1474	45.3692	31.0121	47.2415	0	0	45.7016	-16000	0	13.7063	159
DATA	1668109203	863464117	5609	256	""	2022-11-10	14:40:03	nan	nan	nan	40.1494	45.3837	31.0125	47.2323	0	0	45.7163	-16000	0	13.7067	177
DATA	1668109204	863116979	5613	256	""	2022-11-10	14:40:04	nan	nan	nan	40.1535	45.3988	31.0219	47.2305	0	0	45.7305	179	0	13.7063	 54
DATA	1668109205	863116979	5617	256	""	2022-11-10	14:40:05	nan	nan	nan	40.1563	45.4137	31.0704	47.2301	0	0	45.7455	4289.25	0	13.7059	  1
DATA	1668109206	863116979	5621	256	""	2022-11-10	14:40:06	nan	nan	nan	40.1576	45.4283	31.1104	47.2301	0	0	45.7606	3145	0	13.7055	 90
DATA	1668109207	863116979	5625	256	""	2022-11-10	14:40:07	nan	nan	nan	40.1592	45.4427	31.139	47.2301	0	0	45.7748	2087.25	0	13.7047	214
DATA	1668109208	863116979	5629	256	""	2022-11-10	14:40:08	nan	nan	nan	40.158	45.4573	31.163	47.2301	0	12.1556	45.7895	670.25	0	13.7043	165
DATA	1668109209	863116979	5633	256	""	2022-11-10	14:40:09	nan	nan	nan	40.1572	45.472	31.17	47.2301	0	12.1546	45.8042	125	0	13.704	142
DATA	1668109210	863116979	5637	256	""	2022-11-10	14:40:10	nan	nan	nan	40.1588	45.4853	31.1688	47.2297	0	12.1552	45.8173	-8	0	13.7067	 69
DATA	1668109211	862773895	5641	256	""	2022-11-10	14:40:11	nan	nan	nan	40.1576	45.4998	31.1655	47.2297	0	12.155	45.832	-771.25	0	13.7067	220
DATA	1668109212	862773895	5645	256	""	2022-11-10	14:40:12	nan	nan	nan	40.1588	45.5143	31.1594	47.2297	0	12.1559	45.8467	-974.75	0	13.7059	 86
DATA	1668109213	862773895	5649	256	""	2022-11-10	14:40:13	nan	nan	nan	40.158	45.5288	31.1492	47.2299	0	12.1548	45.8609	-1064.25	0	13.7055	 71
DATA	1668109214	862773895	5653	256	""	2022-11-10	14:40:14	nan	nan	nan	40.1588	45.5435	31.1369	47.2299	0	12.1556	45.8756	-1232	0	13.7051	223
DATA	1668109215	862773895	5657	256	""	2022-11-10	14:40:15	nan	nan	nan	40.1584	45.558	31.1198	47.2301	0	12.1554	45.8906	-1108.5	0	13.7043	  3
DATA	1668109216	862773895	5661	256	""	2022-11-10	14:40:16	nan	nan	nan	40.1592	45.5731	31.1071	47.2301	0	12.1553	45.9048	-1248	0	13.7047	198
DATA	1668109217	862773895	5665	256	""	2022-11-10	14:40:17	nan	nan	nan	40.1588	45.5881	31.0921	47.2301	0	12.1555	45.9199	-939.25	0	13.7036	 76
DATA	1668109218	862773895	5669	256	""	2022-11-10	14:40:18	nan	nan	nan	40.1592	45.6014	31.0778	47.2297	0	12.1553	45.9334	-1100.75	0	13.702	 58
DATA	1668109219	862436056	5673	256	""	2022-11-10	14:40:19	nan	nan	nan	40.1596	45.6159	31.0623	47.2297	0	12.1565	45.9478	-1017.75	0	13.7024	114
DATA	1668109220	862436056	5677	256	""	2022-11-10	14:40:20	nan	nan	nan	40.1604	45.6305	31.0488	47.2297	0	12.1561	45.9625	-1248.25	0	13.702	 33
DATA	1668109221	862436056	5681	256	""	2022-11-10	14:40:21	nan	nan	nan	40.1588	45.6448	31.0321	47.2297	0	12.1571	45.9773	-1224.75	0	13.7008	 93
DATA	1668109222	862436056	5685	256	""	2022-11-10	14:40:22	nan	nan	nan	40.1596	45.6594	31.0141	47.2297	0	12.157	45.9917	-1053.25	0	13.6996	 61
DATA	1668109223	862436056	5689	256	""	2022-11-10	14:40:23	nan	nan	nan	40.1588	45.6741	30.9998	47.2299	0	12.1569	46.0064	-1222.5	0	13.6992	 77
DATA	1668109224	862436056	5693	256	""	2022-11-10	14:40:24	nan	nan	nan	40.1588	45.6884	30.9868	47.2301	0	12.1567	46.0212	-1199.5	0	13.6992	 68
DATA	1668109225	862436056	5697	256	""	2022-11-10	14:40:25	nan	nan	nan	40.1608	45.7028	30.9709	47.2301	0	12.1562	46.0356	-1301.75	0	13.6985	 98
DATA	1668109226	862098932	5701	256	""	2022-11-10	14:40:26	nan	nan	nan	40.1596	45.7175	30.9521	47.2301	0	12.1565	46.0504	-1101	0	13.6977	193
DATA	1668109227	862098932	5705	256	""	2022-11-10	14:40:27	nan	nan	nan	40.16	45.7307	30.9411	47.2297	0	12.1559	46.0641	-1194.25	0	13.7004	246
DATA	1668109228	862098932	5709	256	""	2022-11-10	14:40:28	nan	nan	nan	40.1596	45.7457	30.926	47.2297	0	12.1575	46.0785	-1327.75	0	13.7008	 80
DATA	1668109229	862098932	5713	256	""	2022-11-10	14:40:29	nan	nan	nan	40.16	45.7606	30.908	47.2297	0	12.1569	46.0936	-1077.75	0	13.6996	237
DATA	1668109230	862098932	5717	256	""	2022-11-10	14:40:30	nan	nan	nan	40.1592	45.775	30.8921	47.2297	0	12.1577	46.1087	-1097.5	0	13.6989	 24
DATA	1668109231	862098932	5721	256	""	2022-11-10	14:40:31	nan	nan	nan	40.1592	45.7894	30.877	47.2297	0	12.1571	46.1232	-1232	0	13.6981	158
DATA	1668109232	862098932	5725	256	""	2022-11-10	14:40:32	nan	nan	nan	40.1596	45.8041	30.8574	47.2297	0	12.1576	46.1379	-963.5	0	13.6989	 33
DATA	1668109233	862098932	5729	256	""	2022-11-10	14:40:33	nan	nan	nan	40.16	45.8186	30.8403	47.2299	0	12.1573	46.1527	-1062.5	0	13.6981	211
DATA	1668109234	861762046	5733	256	""	2022-11-10	14:40:34	nan	nan	nan	40.1596	45.833	30.8273	47.2301	0	12.1577	46.1671	-1084.75	0	13.6973	 51
DATA	1668109235	861762046	5737	256	""	2022-11-10	14:40:35	nan	nan	nan	40.1604	45.8464	30.8138	47.2297	0	12.1571	46.1809	-1109.5	0	13.6957	 59
DATA	1668109236	861762046	5741	256	""	2022-11-10	14:40:36	nan	nan	nan	40.1596	45.8607	30.7975	47.2297	0	12.1579	46.1957	-938	0	13.6949	204
DATA	1668109237	861762046	5745	256	""	2022-11-10	14:40:37	nan	nan	nan	40.1596	45.8753	30.7848	47.2297	0	12.1579	46.2099	-1194.75	0	13.6945	146
DATA	1668109238	861762046	5749	256	""	2022-11-10	14:40:38	nan	nan	nan	40.1596	45.8899	30.7705	47.2297	0	12.1585	46.2247	-1270.25	0	13.6938	139
DATA	1668109239	861762046	5753	256	""	2022-11-10	14:40:39	nan	nan	nan	40.1592	45.9039	30.7538	47.2297	0	12.1579	46.2397	-978.5	0	13.6934	 44
DATA	1668109240	861762046	5757	307	""	2022-11-10	14:40:40	nan	nan	nan	40.1584	45.9188	30.7416	47.2297	0.0143342	12.1572	46.2538	-1024	0	13.6922	 92
DATA	1668109241	861427068	5761	51	""	2022-11-10	14:40:41	8322.2041	387.04041	2174.5593	40.16	45.9337	30.7297	47.2297	0.0229301	12.1586	46.2689	-1235.75	0	13.6902	 15
DATA	1668109242	861427068	5765	19	""	2022-11-10	14:40:42	8927.3281	527.11169	2380.5842	40.1596	45.9478	30.7114	47.2301	0.00818511	12.1582	46.284	-1248.5	0	13.6898	 89
DATA	1668109243	861427068	5769	18	""	2022-11-10	14:40:43	8944.6094	531.17737	2386.2419	40.1596	45.962	30.6869	47.2299	0.00843817	12.1585	46.2978	-1091.75	0	13.6941	186
DATA	1668109244	861427068	5773	18	""	2022-11-10	14:40:44	8947.1914	529.76019	2383.3066	40.1588	45.9759	30.671	47.2297	0.00848947	12.1586	46.3121	-931.75	0	13.6922	124
DATA	1668109245	861427068	5777	50	""	2022-11-10	14:40:45	7978.145	304.87637	2041.1649	40.16	45.9901	30.6604	47.2969	0.0340279	-1399.25	46.3267	-731.5	0.0823835	13.6906	104
DATA	1668109246	861427068	5781	50	""	2022-11-10	14:40:46	6989.8721	69.998177	1697.7542	40.1592	46.0049	30.6526	47.318	0.0599635	-1488.74	46.3413	-174.25	0.0823835	13.6902	 31
